state,date,outcome,population
Louisiana,2020-05-02,1153,4639659.27123288
Louisiana,2020-05-09,1146,4639450.30684931
Louisiana,2020-05-16,1113,4639241.34246575
Louisiana,2020-05-23,1020,4639032.37808219
Louisiana,2020-05-30,1038,4638823.41369863
Louisiana,2020-06-06,969,4638614.44931507
Louisiana,2020-06-13,855,4638405.48493151
Louisiana,2020-06-20,664,4638196.52054795
Maine,2017-01-14,280,1333095.39726027
Maine,2017-01-21,304,1333158.5890411
Maine,2017-01-28,302,1333221.78082192
Maine,2017-02-04,264,1333284.97260274
Maine,2017-02-11,292,1333348.16438356
Maine,2017-02-18,279,1333411.35616438
Maine,2017-02-25,295,1333474.54794521
Maine,2017-03-04,280,1333537.73972603
Maine,2017-03-11,308,1333600.93150685
Maine,2017-03-18,327,1333664.12328767
Maine,2017-03-25,284,1333727.31506849
Maine,2017-04-01,319,1333790.50684932
Maine,2017-04-08,327,1333853.69863014
Maine,2017-04-15,295,1333916.89041096
Maine,2017-04-22,273,1333980.08219178
Maine,2017-04-29,288,1334043.2739726
Maine,2017-05-06,255,1334106.46575342
Maine,2017-05-13,270,1334169.65753425
Maine,2017-05-20,286,1334232.84931507
Maine,2017-05-27,257,1334296.04109589
Maine,2017-06-03,253,1334359.23287671
Maine,2017-06-10,262,1334422.42465753
Maine,2017-06-17,255,1334485.61643836
Maine,2017-06-24,281,1334548.80821918
Maine,2017-07-01,264,1334612
Maine,2017-07-08,237,1334697.24657534
Maine,2017-07-15,259,1334782.49315068
Maine,2017-07-22,271,1334867.73972603
Maine,2017-07-29,231,1334952.98630137
Maine,2017-08-05,282,1335038.23287671
Maine,2017-08-12,294,1335123.47945205
Maine,2017-08-19,263,1335208.7260274
Maine,2017-08-26,249,1335293.97260274
Maine,2017-09-02,246,1335379.21917808
Maine,2017-09-09,271,1335464.46575342
Maine,2017-09-16,297,1335549.71232877
Maine,2017-09-23,260,1335634.95890411
Maine,2017-09-30,279,1335720.20547945
Maine,2017-10-07,276,1335805.45205479
Maine,2017-10-14,284,1335890.69863014
Maine,2017-10-21,274,1335975.94520548
Maine,2017-10-28,242,1336061.19178082
Maine,2017-11-04,265,1336146.43835616
Maine,2017-11-11,270,1336231.68493151
Maine,2017-11-18,300,1336316.93150685
Maine,2017-11-25,290,1336402.17808219
Maine,2017-12-02,317,1336487.42465753
Maine,2017-12-09,290,1336572.67123288
Maine,2017-12-16,287,1336657.91780822
Maine,2017-12-23,293,1336743.16438356
Maine,2017-12-30,269,1336828.4109589
Maine,2018-01-06,320,1336913.65753425
Maine,2018-01-13,314,1336998.90410959
Maine,2018-01-20,296,1337084.15068493
Maine,2018-01-27,301,1337169.39726027
Maine,2018-02-03,296,1337254.64383562
Maine,2018-02-10,300,1337339.89041096
Maine,2018-02-17,301,1337425.1369863
Maine,2018-02-24,296,1337510.38356164
Maine,2018-03-03,273,1337595.63013699
Maine,2018-03-10,269,1337680.87671233
Maine,2018-03-17,300,1337766.12328767
Maine,2018-03-24,282,1337851.36986301
Maine,2018-03-31,279,1337936.61643836
Maine,2018-04-07,276,1338021.8630137
Maine,2018-04-14,322,1338107.10958904
Maine,2018-04-21,270,1338192.35616438
Maine,2018-04-28,301,1338277.60273973
Maine,2018-05-05,260,1338362.84931507
Maine,2018-05-12,238,1338448.09589041
Maine,2018-05-19,243,1338533.34246575
Maine,2018-05-26,281,1338618.5890411
Maine,2018-06-02,266,1338703.83561644
Maine,2018-06-09,237,1338789.08219178
Maine,2018-06-16,250,1338874.32876712
Maine,2018-06-23,246,1338959.57534247
Maine,2018-06-30,285,1339044.82191781
Maine,2018-07-07,262,1339141.73972603
Maine,2018-07-14,265,1339240.60273973
Maine,2018-07-21,273,1339339.46575342
Maine,2018-07-28,256,1339438.32876712
Maine,2018-08-04,252,1339537.19178082
Maine,2018-08-11,264,1339636.05479452
Maine,2018-08-18,263,1339734.91780822
Maine,2018-08-25,257,1339833.78082192
Maine,2018-09-01,269,1339932.64383562
Maine,2018-09-08,269,1340031.50684932
Maine,2018-09-15,262,1340130.36986301
Maine,2018-09-22,283,1340229.23287671
Maine,2018-09-29,289,1340328.09589041
Maine,2018-10-06,283,1340426.95890411
Maine,2018-10-13,294,1340525.82191781
Maine,2018-10-20,294,1340624.68493151
Maine,2018-10-27,269,1340723.54794521
Maine,2018-11-03,283,1340822.4109589
Maine,2018-11-10,295,1340921.2739726
Maine,2018-11-17,277,1341020.1369863
Maine,2018-11-24,299,1341119
Maine,2018-12-01,286,1341217.8630137
Maine,2018-12-08,299,1341316.7260274
Maine,2018-12-15,270,1341415.5890411
Maine,2018-12-22,301,1341514.45205479
Maine,2018-12-29,304,1341613.31506849
Maine,2019-01-05,310,1341712.17808219
Maine,2019-01-12,285,1341811.04109589
Maine,2019-01-19,321,1341909.90410959
Maine,2019-01-26,309,1342008.76712329
Maine,2019-02-02,271,1342107.63013699
Maine,2019-02-09,295,1342206.49315068
Maine,2019-02-16,283,1342305.35616438
Maine,2019-02-23,314,1342404.21917808
Maine,2019-03-02,291,1342503.08219178
Maine,2019-03-09,331,1342601.94520548
Maine,2019-03-16,298,1342700.80821918
Maine,2019-03-23,312,1342799.67123288
Maine,2019-03-30,328,1342898.53424658
Maine,2019-04-06,298,1342997.39726027
Maine,2019-04-13,294,1343096.26027397
Maine,2019-04-20,284,1343195.12328767
Maine,2019-04-27,294,1343293.98630137
Maine,2019-05-04,287,1343392.84931507
Maine,2019-05-11,295,1343491.71232877
Maine,2019-05-18,253,1343590.57534247
Maine,2019-05-25,261,1343689.43835616
Maine,2019-06-01,262,1343788.30136986
Maine,2019-06-08,262,1343887.16438356
Maine,2019-06-15,279,1343986.02739726
Maine,2019-06-22,274,1344084.89041096
Maine,2019-06-29,256,1344183.75342466
Maine,2019-07-06,294,1344282.61643836
Maine,2019-07-13,254,1344381.47945205
Maine,2019-07-20,274,1344480.34246575
Maine,2019-07-27,269,1344579.20547945
Maine,2019-08-03,274,1344678.06849315
Maine,2019-08-10,260,1344776.93150685
Maine,2019-08-17,277,1344875.79452055
Maine,2019-08-24,278,1344974.65753425
Maine,2019-08-31,271,1345073.52054795
Maine,2019-09-07,266,1345172.38356164
Maine,2019-09-14,260,1345271.24657534
Maine,2019-09-21,293,1345370.10958904
Maine,2019-09-28,287,1345468.97260274
Maine,2019-10-05,267,1345567.83561644
Maine,2019-10-12,280,1345666.69863014
Maine,2019-10-19,277,1345765.56164384
Maine,2019-10-26,299,1345864.42465753
Maine,2019-11-02,309,1345963.28767123
Maine,2019-11-09,277,1346062.15068493
Maine,2019-11-16,309,1346161.01369863
Maine,2019-11-23,289,1346259.87671233
Maine,2019-11-30,273,1346358.73972603
Maine,2019-12-07,280,1346457.60273973
Maine,2019-12-14,299,1346556.46575342
Maine,2019-12-21,273,1346655.32876712
Maine,2019-12-28,288,1346754.19178082
Maine,2020-01-04,320,1346853.05479452
Maine,2020-01-11,321,1346951.91780822
Maine,2020-01-18,298,1347050.78082192
Maine,2020-01-25,310,1347149.64383562
Maine,2020-02-01,291,1347248.50684932
Maine,2020-02-08,320,1347347.36986301
Maine,2020-02-15,333,1347446.23287671
Maine,2020-02-22,302,1347545.09589041
Maine,2020-02-29,295,1347643.95890411
Maine,2020-03-07,317,1347742.82191781
Maine,2020-03-14,304,1347841.68493151
Maine,2020-03-21,280,1347940.54794521
Maine,2020-03-28,282,1348039.4109589
Maine,2020-04-04,304,1348138.2739726
Maine,2020-04-11,308,1348237.1369863
Maine,2020-04-18,314,1348336
Maine,2020-04-25,288,1348434.8630137
Maine,2020-05-02,280,1348533.7260274
Maine,2020-05-09,297,1348632.5890411
Maine,2020-05-16,260,1348731.45205479
Maine,2020-05-23,268,1348830.31506849
Maine,2020-05-30,307,1348929.17808219
Maine,2020-06-06,257,1349028.04109589
Maine,2020-06-13,258,1349126.90410959
Maine,2020-06-20,248,1349225.76712329
Maryland,2017-01-14,1078,6014411.67123288
Maryland,2017-01-21,1089,6014805.68493151
Maryland,2017-01-28,992,6015199.69863014
Maryland,2017-02-04,1021,6015593.71232877
Maryland,2017-02-11,1036,6015987.7260274
Maryland,2017-02-18,1082,6016381.73972603
Maryland,2017-02-25,1075,6016775.75342466
Maryland,2017-03-04,998,6017169.76712329
Maryland,2017-03-11,983,6017563.78082192
Maryland,2017-03-18,952,6017957.79452055
Maryland,2017-03-25,1033,6018351.80821918
Maryland,2017-04-01,996,6018745.82191781
